Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Warm surface ocean pH[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1]
Run 3131,3.2397910371476266,6.194602648106895,140.59899447461487,0.8494803824788217,2.102961167835725,2.5562699214063214,0.8580444740686439,-0.44767722458799,0.0189402692676082,-0.0045751991175989,1.0875387271968393,0.9205620020796976,1.1105341552417425,1.3787135743742125,1.3892037811319446,1.0219534640657513,-0.3201098484995748,1.1230286255304598,0.9966332852445652,0.9235401162886236,0.0172341950459591,0.0002261105173336,0.0007762925389219,-9.354954024353202e-06,0.0001247912013781,-0.0001311267860546,0.0010795201564169,8.42250287497,8.14158685629,261.503754991,1790.83307392,7989.82395664,26474.5149974,245.4484834809487,825.5369515346088,206.7450525671267,19.64006590257545,75.4994276923978,26.078141110563564,1.7842797732298772,10.36261064171973,0.4866316736050859,279.2300811831498,-3.396098220227544e-06,-2.6024429460100965e-05,-0.4963176295282335,0.4907998558450038,0.491992331514321,-0.0339609822022754,-0.2602442946010097
Run 4643,2.346649240645853,16.568198001960386,271.2905217584218,0.34102175146248,1.3739053657932283,4.1514896887422,0.256551986091261,-0.370965387708645,0.0247342811121147,-0.0044396023173643,1.0858987323351204,0.9943895457598652,1.122365951477046,0.3453548213629628,0.4565812862241257,1.086259229808323,0.8780836834840136,1.0256875336494402,0.892411965695227,1.1542545558665926,0.0310047692781185,0.0002180735767566,0.0012697218255883,-4.704581603374916e-05,0.0001805213891579,-5.588628056406715e-05,0.0005175492790509,8.45633139476,8.14219341803,107.505078264,2720.81803959,5025.533485,30479.2563048,372.977096074742,520.0655966803,85.82561478832613,15.77396314606144,87.87470739950967,10.919745009754012,2.471165300339053,8.07792574834398,0.4028581881261526,276.91242958164787,-3.325084206769416e-06,-9.554178024858329e-06,-0.3416458433559627,0.8036084262954868,0.3979747753389148,-0.0332508420676941,-0.0955417802485832
Run 5859,4.093026217015305,10.591891150842685,209.0635125056584,1.0252221368198442,1.2087950955420472,3.0030822391221985,0.9894240178194472,-0.3399143460660466,0.0240885833942756,-0.0037563527547626,1.071425640382672,0.8910734488106918,1.041921567213176,0.5354224184643428,0.5844741088740371,1.4843368037555449,-0.6773993105979567,1.1134888895545152,0.9594821999062304,0.7274769588045997,-0.0073168461072755,0.0002604120029877,0.0013013226730742,-0.0001599087495641,0.0001441516908092,0.0001878706382899,0.0010137780511081,8.30148209693,8.1535959671,280.410966971,3220.49698225,3514.83520967,29130.6874403,442.9687142666402,359.5048633194271,214.86452795665383,24.30034690668655,58.22975992833688,16.695257766367817,2.934887981643727,6.108230731403649,0.423982870982897,278.8137669687038,-2.967256488490718e-06,-1.6848800755618184e-05,-0.2012152095338126,0.4476825837992174,0.4354738194641079,-0.0296725648849071,-0.1684880075561818
Run 7712,4.772885545887639,17.94985870399021,351.2226983770104,0.4836289314450395,2.042821660927816,1.052409717378665,0.5502119942309776,-0.2414665075514343,0.007511992924249,-0.0048829139683773,1.150702406792152,1.0450369197800309,1.1087613429734813,0.1943822309573115,0.5533344105657634,0.5121295966565522,1.2671874503006493,1.1704405129589692,0.98966026813283,1.1019262510300412,-0.0215173306610644,0.0002945148859051,0.001502075590505,6.806281238304891e-06,0.0002113621200944,-0.000497178413036,0.000545476226655,8.41176908776,8.13791820182,242.302571961,2659.10251139,8777.44042426,24472.539155,364.0604112838399,923.06944681118,190.9913373236004,23.311016280123795,85.32282359643935,21.580706875816595,1.4262866905716027,8.629524391341178,0.4223680089438409,282.5554480856578,-3.557252956302648e-06,-8.659650918368752e-06,-0.4491263138493316,0.8842747507990462,0.6255051544545176,-0.0355725295630264,-0.0865965091836875
Run 9437,3.96896870574693,29.029104939834355,74.45665100503368,0.9240699163234048,1.4565052976303288,2.335294758006089,0.9806581910943046,-0.6953099973766537,0.0070549623070755,-0.003268677637119,0.9110432703185648,1.0222573978177751,1.0025851241399704,1.3273691715565707,-0.1626121830505558,1.476076147813211,1.553847097539201,0.9974414029246002,1.0483191121957869,1.0212995860337846,0.0004333333925459,0.0002381736923956,0.0015294931386755,-7.650755329357183e-05,4.8539023688862806e-05,-0.0003049673157282,0.001029236498763,8.33197014235,8.15187908905,321.147427505,3095.28091809,7351.85844738,26226.1009393,425.5276574488203,747.3811401181406,247.9011929331995,21.016421580183625,60.13702240320815,10.110476179693862,2.876753859550208,5.163192774145392,0.2972542158223102,277.7282634908408,-2.711853947224215e-06,-2.652978373122864e-05,-0.199029750409977,0.717668070495824,0.3852397866849358,-0.0271185394722421,-0.2652978373122863
Run 9543,3.209407074433864,28.89944978074537,101.2381062226804,1.1006826532130796,0.8206094629233817,3.07298229041673,0.9537200931078949,-0.5101092881248421,0.0305173878369014,-0.0038805869111152,1.1723661681774027,1.0250098430741266,1.1472053029241946,1.8897906345134456,0.5945246357383938,1.2502314708148607,1.9531174910695115,0.9650469894609848,1.01198454378053,1.0740650530264997,0.0367969318386858,0.0002258609643627,0.0011469467330743,-9.992419719077128e-05,2.3150637331987174e-05,-7.222854152195362e-05,0.0014443385374902,8.46200836068,8.13933339183,134.717361876,1857.20588433,7890.97532985,27278.3021279,254.3772347864161,814.1647100769128,107.73105595359908,18.844599885549417,75.56422976108209,19.298439024413742,1.2961979214318182,9.06764071443808,0.3912312602930861,278.68626901918134,-3.0323197203362595e-06,-2.0115932291041502e-05,-0.3594012869122225,0.4896357388585116,0.7829735222064729,-0.0303231972033625,-0.201159322910415
Run 411,5.184150041542176,11.2704849987428,76.51775587129202,1.5419202979254365,1.848878316835196,3.225894806034905,0.4207842749971165,-0.8182713378784601,0.0081466075676261,-0.00405839660879,0.8642863770311993,1.0855723566939095,1.051258125801228,0.5648908907543775,1.5441376269544225,1.4642914382332752,2.005105558615665,1.0141033439910498,1.1361399886159749,1.6331963060367978,0.0109982723710737,0.0003016156318387,0.0012912183076776,9.43149881464711e-06,0.0001013260999289,-0.0002617174913992,0.000898243378673,8.41823854172,8.1418867397,91.6923948086,2151.89675307,6516.73388763,28291.9272357,294.9612361347563,672.0001429865999,72.40542328371748,12.665709630806086,70.41972920392116,26.142401999526584,1.4837481478828385,6.829277980771204,0.2504176456088448,279.2619160812142,-3.125441241211498e-06,-5.728510485661552e-06,-0.1819744448852722,0.8310105177076896,0.4052807935638131,-0.0312544124121149,-0.0572851048566155
Run 664,3.934622390481932,4.694304643177145,33.20856579868433,1.4641728935619498,1.161327874525631,3.006412642238017,0.8430387001539021,-1.491085972933797,0.0150996276510396,-0.0010767878639412,1.1909759776847388,1.0203387247493956,1.110903386365117,1.0299764714448574,2.368550412199476,0.7664706129018444,0.1226492923136132,1.0286574910386574,0.9202349511923296,1.1974219749126376,0.0109544690370799,0.0002582096920522,0.0014163337108833,-6.666725275021743e-05,8.405165885220294e-05,-9.90864531934972e-05,0.0024085454351039,8.42344402934,8.14131054519,565.687455405,2328.88250511,6189.54546266,27616.2346445,319.166704378786,640.9117587883864,447.3513956006221,20.313533621465933,60.97206115606732,20.176360764363206,0.2548278716436383,5.80606898058783,0.1208362363515526,279.37719958716275,-1.5639294417651837e-06,-1.1807781458376122e-05,-0.3752161654142917,0.7653923915564691,0.6485029023368611,-0.0156392944176518,-0.1180778145837612
Run 4979,5.095301134685609,23.178282747628906,145.92358623318225,0.7384404218126401,1.5742777827907115,1.8620028034725653,0.6612471508266763,-1.208860656746975,0.0017973826678034,-0.0032321287210047,1.0165214550791395,0.9220625536925046,0.892494501150361,0.2546923026380776,2.1463568681957192,1.0545848063636292,1.6443965632881614,0.4382722733029324,0.938246863898012,0.4717460298328094,-0.0112140612735338,0.0001921399357092,0.0011756348223072,-2.0435014167162245e-05,-1.7101667504206325e-05,-0.0002972880403361,0.0005168552405719,8.38642512962,8.14599227679,227.015973329,3033.89378273,3161.74162868,30652.1888629,416.3603707157685,321.87499178404045,177.71149535488908,24.70231725445574,70.21926663382793,10.97690295337452,2.8460236676792263,6.330272903217671,0.2831547497586365,278.233361754715,-2.692712749081428e-06,-9.050296195153768e-06,-0.1256111079803515,0.9627517140145898,0.7139303012031455,-0.0269271274908142,-0.0905029619515376
Run 5337,4.176648007478568,28.77651265515909,211.47851107116355,0.5240108992427094,2.652183038946646,2.000844922080829,0.454090013029871,-0.0318587569626281,0.0432989733825726,-0.0027213931012544,0.906053578217323,0.8679961028372003,1.2028572492661684,0.3277489048644504,2.6957950864732387,0.469747837252813,0.9681931800291212,1.0602650627476686,1.0260297504375182,1.5513381959106236,-0.0375245433012869,0.0002713214279428,0.001605403892985,-0.0001351446338103,0.0003134525835831,-8.56559305267616e-05,0.0009033142286159,8.36853044109,8.14932909648,449.36787641,1962.54092957,6868.68680979,27642.7926867,269.5982324636906,697.532139449383,350.1136890619961,12.913666314151897,65.18258496870973,25.65112704777984,2.8313417898003697,6.522333226260657,0.315386002694658,276.9995331630258,-2.425233087970458e-06,-6.587216272325112e-06,-0.3258371678852371,0.5111534745005433,0.5604325772141838,-0.0242523308797045,-0.0658721627232511
Run 6966,2.626402218237244,22.50852356213707,82.11489670323257,1.1854059137029649,1.9425170951421404,4.02978920911912,0.6617720531028568,-0.6611145601376064,0.0124127725662831,-0.0040335387159353,1.012242922705192,1.112110734568955,0.9044455960906508,0.9579161982386905,1.2052857874355516,1.6123350543631323,1.0329810256077472,0.968839984686869,0.9333117498066006,1.10557313096014,-0.0045480207053283,0.0002345200085337,0.0012968073683459,9.69604870502052e-05,0.0001735228692848,1.5235318890430096e-05,0.0009465128069829,8.32256165188,8.15339702995,428.23583353,1385.38585403,7938.18098961,26248.1617229,190.54392443213976,843.4378247598315,329.8019276352892,13.529765280073285,77.79739106675869,25.934634139971266,2.178836164507765,5.068440923408678,0.3288656357879278,277.3423535872378,-3.112422801730134e-06,-7.684697022395029e-06,-0.128144732157357,0.625950619340145,0.5023825171684084,-0.0311242280173013,-0.0768469702239502
Run 8524,2.975505990538588,16.168003765999533,133.86269610289247,0.931624177135462,1.777962951448262,3.465823375803928,0.6269135799745388,-0.0455436723563738,0.0101466100032399,-0.0017752077404075,0.8986316163817256,0.8007325959521404,0.8536396618314057,1.7183193558888292,1.1073432315918657,1.406521315476994,-0.970929914724781,1.0693794480640415,0.9686068413821008,0.9909517312762872,0.0213433721975548,0.0002587773434531,0.0010382178950086,-0.0001214022948541,0.0001082603438626,-0.0001604789036928,4.291927634914343e-05,8.39496301818,8.14651442588,595.469281233,1948.66976925,5625.15076928,27710.5591906,267.46952721088485,599.7675813877931,467.2141889708397,20.56723357459898,74.83749838340447,25.34939469963888,0.3436474948235002,7.948946764299664,0.4313472342018304,277.3163868491708,-1.929702073722399e-06,-2.631094009333648e-05,-0.344472896053431,0.4703269843158205,0.5832478236594812,-0.0192970207372239,-0.2631094009333648
Run 8820,4.094247945260734,19.02123791412473,125.439723366806,0.8671040946068674,1.5838758002626936,1.5586166233771834,0.7102868445006548,-1.7881935301035676,0.0044921293794052,-0.0020405339725646,1.0162027567671417,1.0583933759758368,0.775498863239012,1.451196462673832,0.6827662393332741,1.598949325154822,-1.078421790721176,0.880452801809266,1.026669786779853,1.064952905874972,0.0176636947651391,0.0002268336624068,0.0010734956214579,7.784666128081814e-05,-3.31373958890655e-05,4.398807363802905e-05,6.398519599142916e-05,8.44198399544,8.14168008699,474.168445176,1403.53939561,8086.81713613,27714.6165933,192.3719507993468,828.5357694079058,376.9659942723565,11.834394527553837,81.36936482931043,22.28414146797492,2.6930803916659123,6.780859481629779,0.2195459415307336,278.0559195721869,-2.068657274645968e-06,-2.9922985708094265e-05,-0.1084436169820091,0.4270747155485309,0.3588912070323515,-0.0206865727464596,-0.2992298570809426
Run 9166,2.6913406865482523,9.956885553237122,54.09520094109793,1.301481009239969,1.5696635959462764,3.5839365636509406,0.7683376899121706,-0.5157946946193227,0.0131025512509484,-0.0031324036277663,0.9815892551051372,1.0416874498366568,0.9815969370581068,0.5519322421496726,0.0446662069205161,1.1327020292128425,1.0352965033591,1.0872215675989718,1.1215586322992617,1.2296811035098576,0.0180462104800813,0.0002321031900709,0.0016626587687108,-0.0001610110553031,0.0001118507943124,-0.0001314476350645,0.0012420134633414,8.4454424249,8.14134184079,527.818083334,1466.14659936,7268.96380138,27118.1461695,200.93305603181216,752.5515474097672,420.0382700404461,28.29914017515593,67.19382998612792,19.598841241672165,0.5765737329272342,9.811304998642116,0.427627243147345,278.1084632211149,-2.640485269516357e-06,-1.1714888202908973e-05,-0.3424936092594633,0.6762273357289907,0.799640240321779,-0.0264048526951635,-0.1171488820290897
Run 155,4.092721814879944,37.40114666854539,41.381526462164814,0.9660519591985726,1.5906004312532651,2.057097503324837,0.7538628800794254,-0.959238166213631,0.0108491313624997,-0.0053881424193593,1.0717399231721878,1.090664550913867,1.1110097603242162,0.9378680848265256,0.9420189082041416,0.4885428493578845,-0.3736527268207107,1.0325003530319627,1.0975198174173355,0.7321138592639996,-0.0496884086002727,0.0002429624411515,0.0012757917031506,-5.083904975983258e-05,2.2472218029452536e-05,-2.3310260624964683e-05,0.0005149833634469,8.41283840761,8.1462912747,528.283864707,861.531302763,8516.5340967,26217.2532335,118.2438233146906,883.078473587047,416.5352711610201,28.91578056841167,78.19071066297214,24.219793364490627,2.14836218231586,6.067738389526057,0.1232308288076932,276.38599706268883,-3.8218484331529685e-06,-1.365483486445538e-05,-0.3030504202492878,0.741300740162516,0.5649082572284749,-0.0382184843315296,-0.1365483486445538
Run 7083,2.082922305488134,24.30939358153468,60.93022941282987,1.1802902558513568,2.132981207727065,5.0572437930798415,0.9119577146045672,-2.0208006873787627,0.0040294259650021,-0.0026438307695867,0.9067829410189896,1.1033890005596705,1.1271131906344751,0.8514960678771748,1.0801414102621567,0.5276485907356504,-1.0478576537929036,1.0807485225744216,0.9462176238184544,1.050904694319588,-0.0177904001320352,0.0002370464246981,0.0010833361662956,6.794621392866825e-06,0.0001377701527408,0.0001433534654914,0.0012068661073144,8.42930621347,8.14236914024,394.234765426,1513.82307827,8824.56882931,27014.0131566,207.52968550231589,912.6266669190508,312.28217042989627,16.426573945316598,86.2221447583124,13.355517302574489,2.696992616169155,9.287325380549529,0.4913910247201465,278.27001207621646,-2.38461256849386e-06,-2.8438598742115347e-05,-0.2382809250280724,0.6902019929760663,0.679395139975532,-0.0238461256849385,-0.2843859874211534
Run 434,5.415882429558711,32.37683044853646,63.87470551698556,0.9820797922514436,1.4629947111026262,2.017392070816406,0.8305891668275207,-2.7945083629690552,0.0009892217852709,-0.0038312841422252,0.9686531531871196,1.0518042847795797,0.8667160369087745,1.7199080834175575,1.4229358583352822,1.329930730523695,1.8370230341594995,1.0142188774834615,0.9535980539505716,1.3945656829091524,0.0624419172842174,0.0002205666177086,0.001147521016146,-7.163913577826031e-05,0.0001828608435164,0.0003333648917226,0.0009492132857541,8.31845830733,8.15290080363,397.032118787,2793.73461353,4467.09769118,28035.1710595,384.18922378742576,480.20809800452463,305.4655299355092,17.053688266614245,87.08246828339438,22.63696359965983,2.087275571079887,5.783406677727202,0.4471970675298146,278.0012457118664,-3.0064991442797693e-06,-1.6070179972008095e-05,-0.4909134976806071,0.4743129902208658,0.5331457171628049,-0.0300649914427976,-0.1607017997200809
Run 437,2.66152788813915,18.31330372420879,131.47416520250252,0.9289650670643416,2.2774623232795035,3.004149399724561,0.8130706033906492,-3.056939714143402,0.0014941061430217,-0.0013902596628183,0.9999802113523084,1.0856513565806838,0.9449824066292256,1.549075740918021,1.0322236214070089,0.9359603941204848,1.3251778134641934,0.9371806298431596,0.940974124943756,1.3635657340470733,0.0622925684033495,0.0002133901832213,0.001035687422959,-0.0001236632550943,5.918155523991382e-05,1.2221960173356936e-05,0.0005482668589237,8.33827010999,8.15567314377,388.084868003,1413.25754672,5993.60213552,28150.5295958,194.50971067522883,633.6276646940894,300.0411391426817,26.001462661236243,62.27822918262724,15.686098249825626,1.1119265993163636,6.465850664840138,0.4505231007497768,274.5843166874046,-1.7280991751636426e-06,-7.602197934993627e-06,-0.0079405438099568,0.4365629230645264,0.9709167761697663,-0.0172809917516364,-0.0760219793499362
Run 1429,4.715340852111357,16.197292143476865,234.4549767081239,0.8315875013853853,1.4886825723518051,1.1133217751883202,0.6513403645096996,-1.2159782751131512,0.0135171355939836,-0.0005606826677249,0.9990168983274634,0.9793509545330128,1.1102148486045245,2.432965814445759,0.9470119811672844,1.458575067487391,1.2550164056270978,0.9513580688560578,0.97864007066589,1.104850569727552,-0.0170496509950388,0.0002630686977486,0.0014381995692737,-7.173678909625246e-05,0.000104565892776,0.0001950023494897,0.0013219288577976,8.47318141963,8.14254575461,421.847144437,794.22815395,8687.27831342,27272.2342352,108.88622572212545,912.7485814598732,338.4733643737848,17.299876260892916,83.96320485409362,17.911513162046745,0.8471443532904747,7.742836219969564,0.3177075369739958,275.7552577033511,-1.293637655480504e-06,-6.214471247127263e-06,-0.461558470352069,0.4680884496172562,0.4009951538562281,-0.012936376554805,-0.0621447124712726
Run 1500,2.228931107583892,17.931271534894123,50.74964863753587,1.0895567508182271,1.4242076959291807,3.305665530967437,0.3235286546763167,-1.4552706889314035,0.0097566404682218,-0.0011323108351324,1.0397694365012269,1.0241924028589335,1.013129771430376,1.1690864086478516,0.3655278867863746,0.5360987044707319,1.5553467953237388,1.0817626628716226,1.0052395104631144,1.45445459445419,0.0486220202131473,0.0001826598887566,0.0011443147873192,-0.000126288428652,5.823280509505105e-05,-0.0002161874680846,0.0002172342630026,8.3961901468,8.14656830901,591.406007579,1682.06802784,7687.62293416,27208.7185324,230.8801201497864,816.5141443154826,464.1803569439023,16.68012916074455,89.43764751318312,11.65051485916177,1.648265968476687,7.804454998849936,0.4905724153219347,277.20448179764537,-1.5930076280984125e-06,-1.4849014411061802e-05,-0.3245258397426129,0.8395395806207735,0.823820027325616,-0.0159300762809841,-0.148490144110618
Run 1748,3.939107817536076,11.163831078668142,129.91400813272034,1.7352704686598597,1.0755137855095924,4.722657333197492,0.9185579138740788,-0.3016775101400965,0.0482531192017945,-0.0034217210602886,1.116346632916671,1.147942596436541,0.878265465758506,2.0201420857703143,0.9026769477800216,1.4286667255618477,-0.4527426925687347,1.0411754919094074,0.9962049838222556,0.9381033190068178,0.0085915271016516,0.0002390437507841,0.0013861858842328,-0.0001065981863157,0.0002646653505251,-3.904238823171637e-05,0.0009523968926931,8.56584238317,8.13070104049,88.3819708342,1481.43750143,8216.64027486,28853.7655994,202.3998337705785,809.7131976850609,73.05236200092048,14.46992667649101,67.83801220059759,20.572683446235978,1.8175450640443664,10.461764196875444,0.3260708483926798,280.2743927493124,-2.7920050104781635e-06,-6.42837792496473e-06,-0.1842994064081464,0.5925126405715775,0.8363128105610482,-0.0279200501047816,-0.0642837792496473
Run 2956,3.626769076924752,4.759904887461968,68.12565479926948,1.3159881476816675,1.3793498171082712,2.847476677274796,1.0107936342633197,-0.2303175700386216,0.0303587695067033,-0.0045491139851489,1.073159673884463,0.8633076937898734,0.897974564333012,1.0357779709880508,0.9312234452563684,0.662792456767624,1.4494464420918796,1.0260769488575858,0.9569976330508092,1.0907643538491785,0.0395370254723574,0.0002168070068627,0.0008176327265899,-8.979463430692323e-05,0.0001008114930053,-0.0004009017962933,0.0014135409175789,8.43357853468,8.14582518358,254.996367726,2043.28857781,6250.79430676,29716.2007654,280.39952638947284,622.1148578918035,202.2342485416924,18.26264245905164,59.44109463419467,12.472753419622403,2.2045288881754885,6.4176289207675525,0.2074449236988486,275.52224340571445,-3.382437057547753e-06,-1.8547539800036257e-05,-0.038924651435698,0.5870726335936225,0.4170187440243467,-0.0338243705754775,-0.1854753980003625
Run 4098,3.69872431230104,35.079879705724494,221.83312406342503,0.4326991447634398,1.5684653272027131,1.8448238606348843,0.6952277480914009,-0.468169821610792,0.0301001894568185,-0.0044715164099198,0.8271759294717016,1.0526307661532055,0.7596817676929626,1.269853786772872,0.9137493526506724,0.4850703129904054,2.2014495531745872,1.2952126075754509,0.9974098072387808,0.9641239965032286,-0.0384765701861027,0.0002599877409481,0.0013211854962989,-1.1394143420565136e-05,6.208104526351112e-05,0.0001053832867328,0.0017685848717769,8.52579190986,8.13829107974,427.098363578,1014.69564322,6823.78548048,30096.8776386,138.93815095602645,654.0841137008626,348.36321945338443,14.040057480917758,60.00818649619505,25.65766956989381,2.958203268319986,8.733196939212245,0.1960139677666849,276.3426246795762,-3.3417980805062785e-06,-6.438632468355156e-06,-0.4389246856460037,0.747063476711021,0.6406333700114379,-0.0334179808050627,-0.0643863246835515
Run 5689,4.101842662887214,21.873084796388994,80.85846340989951,1.3312733071851364,1.422078583319576,1.9207575610040315,1.043490317589846,-1.7157321989750327,0.0086491407442793,-0.0006331959449277,0.9941215953355128,1.0975335664985677,0.9960097432494674,1.186080616642836,0.8604138522155185,0.8249872739813637,0.1863878203694421,0.8542608809270704,1.132788739375195,1.1672925263243448,0.0102144940739536,0.0002405493278589,0.0016286174309876,-3.733100557443023e-05,8.877792747973476e-05,5.012092456032368e-05,0.0001584977211238,8.37154846252,8.14509795064,291.167171421,1882.45011808,7287.06647362,27030.862225,258.27226182955167,768.791830787681,227.0345284866605,14.469225371351117,73.72496763706619,23.928062928803907,1.178205845938502,7.12639493141434,0.4047633266481069,279.8449735446516,-1.3316139118099878e-06,-8.244905595460055e-06,-0.0636824888785307,0.690627488426159,0.4546200783200346,-0.0133161391180998,-0.0824490559546005
Run 7525,4.384009880158278,27.85832091836594,130.32220081380711,1.0047698688961395,1.9936402171761272,2.4087570276625274,1.0065736273056507,-0.3812742200115748,0.006862647630591,-0.0050275957269419,0.9697789151567738,1.0031568271042095,1.098470260912335,1.3053560932958548,0.4129316436742878,0.8232327018134141,-0.0222814702635379,1.2048244503550645,0.9570440246620924,1.2985848914316462,-0.0130079358051053,0.0002327776464604,0.0010471154882481,-0.0001147552987068,0.0002310527233413,-0.0001748729011334,0.0011399151858946,8.47365722905,8.14274402611,104.337388006,841.344618528,9123.91546255,26624.3831333,115.35247591705829,960.4729766597676,83.72818340628969,13.361415945972391,84.226560379912,28.798688038447832,0.7371895475020636,7.904067700714974,0.2851489494559095,275.5851647889368,-3.633024894372533e-06,-2.71358527056527e-05,-0.1798841987785318,0.5550145424138881,0.9452871053030164,-0.0363302489437253,-0.271358527056527
Run 9121,2.1998086616466805,14.218198427894723,74.51369578442292,1.4297728833873136,0.8237544665282566,3.8657699012639424,1.1145026964855362,-3.0381258100612154,0.0040763581713798,-0.0026364539107432,1.1046820162611466,1.1346129756722267,1.066370243215131,-0.7636481610788357,0.91139707822424,1.100339444458478,0.9013254866852368,1.079540734975795,1.0835699857860446,1.013118511810832,0.0096520866648917,0.0002329709144033,0.001484671462631,-4.525028446816941e-05,0.0001125318981521,-0.0002700552372089,0.0013892338925096,8.35129727882,8.14981255561,365.947943277,2671.7621507,4026.87613267,29236.6851331,367.0780996348811,402.7393351763199,283.8566443295864,29.93009565949589,54.630601352437694,23.325187701732062,2.6484924162137267,6.486682985961466,0.2191987477831776,277.8262641974809,-2.380749200388687e-06,-1.145432903865756e-05,-0.4215739661250141,0.6921588896140427,0.47559282470905,-0.0238074920038868,-0.1145432903865756
Run 9656,3.956889056502338,9.072566665594032,152.7289668972561,0.9444965574917232,1.607412250238299,1.3766699846596588,0.7877646926108954,-1.453662896570027,0.007982684860626,-0.0014420278751849,1.0753233149238943,0.8769079136939488,0.9173864516053118,0.4001512677420467,1.5168731471086727,-0.0449113581327789,-0.5789853839558547,1.0489976095855025,1.0534567692783203,0.2111767075467649,0.0185980111899901,0.0002355942882141,0.0012312151244146,-0.0001089373629263,3.795769030873375e-05,-0.0003089902847655,0.0016761370580704,8.55266077139,8.13154845012,247.034852762,2012.81208472,3941.30790821,32445.714128,275.0658070086089,386.18895784344,203.28193641458,23.91001534562291,71.7060825640235,10.297817869879562,2.861896484147734,9.938422536567208,0.3137808613213099,280.18552987405,-1.7552109397727292e-06,-5.169078154317942e-06,-0.4091142979697285,0.6737638430371745,0.3294603022058319,-0.0175521093977272,-0.0516907815431794
Run 1658,5.470978587683852,22.45971871445316,24.46842979062717,1.3796271402134894,1.260663077811101,1.7028456175330626,0.6144936497238012,-7.220738875916689,0.0014610477074541,-0.0036540626465256,1.005518743685836,0.9894245637191686,1.0729937388113229,0.4995474132130669,0.9565860966949462,0.7377991862251375,0.8367477985552596,0.8736721025538853,1.1409993411479014,0.997936089654952,-0.0160806331921172,0.0001921593572037,0.0014202851148895,-7.72995035072381e-06,0.0001045211706595,5.3988835901228734e-05,0.001373597433257,8.35769330329,8.15061707789,441.767749904,3025.13526934,3385.56708062,29176.3270238,415.7280727465158,354.70974683751274,343.2286562713996,24.744848562901403,54.04936953180468,17.665763033999013,0.358465571770724,6.805946607633472,0.4067447765542547,276.809626786887,-2.913685673321004e-06,-2.351307595545373e-05,-0.2427823319069149,0.9673440231220988,0.5955972287118647,-0.02913685673321,-0.2351307595545373
