Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 5261,307.11050309373326,826.9293044809476,303.88306508653295,22.460870302118277,74.39046814726959,26.331268798667157,0.01054716523308763,5.882521525496117,0.3243912020790965,279.2975282574462
Run 5262,466.85863850390274,723.5958831705627,74.113631757824,15.513296607521486,88.55693221193552,16.067076974765122,2.4576734444379045,8.78037543100018,0.37410924257681233,278.2722432573164
Run 5263,389.40966949960534,944.6239894615854,204.48793351797045,29.411741086482905,64.78305299123626,16.79755890040967,1.0874464670187742,11.760392174584549,0.27026864385814675,275.66963334954056
Run 5264,75.1858304544964,364.7662136890456,400.5584054961072,11.98735831001339,63.91506371009308,27.245064482917407,2.243419547970232,4.38871566729929,0.4901310965252571,281.1765901836511
Run 5265,303.2193799747952,683.4608632876691,408.52696123647326,28.288069659512253,86.70442006398433,22.365948179392685,1.143210209711627,4.977683187215001,0.4070903930233264,278.3124977313386
Run 5266,305.6665310390874,301.7775110709605,499.40319384291774,13.796929989109541,68.3485084589054,12.82800477995818,1.6136675956899535,10.439907702161811,0.11972215617720515,279.82523350861646
Run 5267,194.27415042963798,725.7074582905532,484.33757814824844,20.747795865617412,61.741260973021305,21.9843676542121,1.8956295978058297,6.042691183809787,0.23821949776194204,277.9938434202113
Run 5268,165.69954811484365,384.1103207145009,275.93045851212264,19.621171788094358,60.44427816282963,24.256034239482933,1.138824166865522,9.677560341026378,0.49717661642343025,277.7703221919084
Run 5269,171.0183586273007,760.7946065744632,383.8691539321985,13.863954015291899,83.93896607154429,24.37191750980728,2.589650069349389,5.372528202195363,0.4725859176481898,280.61907842740663
Run 5270,153.41019466490295,396.1829418439526,64.63489379877923,28.109138254426988,54.05071918969546,14.008897168333425,2.685745866033484,7.560568747600906,0.28923785309183825,277.25578354530086
Run 5271,403.5454336720831,884.966067606061,63.20586482558672,19.718923083821362,50.451341614695494,24.58151424981518,2.3063936670021805,11.567585471328549,0.48310123135814953,281.44235150158556
Run 5272,388.4654338263964,589.9608213997044,56.69846259720021,28.46558320698335,72.46616748155674,11.211792371761558,0.9605785812937448,7.481538030858654,0.3580052024805416,280.633332957461
Run 5273,103.60269439565427,942.7784397056034,178.94448344621517,13.627320664836004,87.64517172827601,11.74650675379269,0.13899060986225165,7.0549566993938315,0.1730074781463275,274.07369170905827
Run 5274,202.81385984153053,725.7049519754352,473.0431825583301,12.237718257911652,71.27191070517333,27.733097898379924,2.8903204391909743,7.166195453723008,0.23110626229300057,282.0125191015109
Run 5275,298.6629231076559,712.2519975805178,322.8434950546518,12.913507238297617,73.24850333694155,17.42190008643888,0.7418572116139669,7.295640197822948,0.1147139855928931,278.82921235995053
Run 5276,480.98262328126253,876.6152519344195,295.86450224958264,20.130792120059283,81.72864505686765,29.89024753501195,1.2359585985450265,8.107397594212161,0.19312517687151387,275.33325079888425
Run 5277,367.0755438294815,594.6919067046326,232.8575724931227,25.47762740982698,57.43402085082619,28.71258228585987,2.993365279093992,9.249233451200547,0.4825692098591946,278.2431612524444
Run 5278,374.5016470542569,970.6488734870096,84.92147091648881,27.226378277619204,77.34351977772067,23.55171379773993,2.4272762749996324,6.269715498074815,0.4823161412145851,276.93392375895024
Run 5279,289.2531569167061,376.0179553647539,255.5653783467707,28.892827727378446,77.28557311481569,13.068760436896023,1.2957117459034428,8.22115510084311,0.12342450934861855,279.9976044916312
Run 5280,86.53017272383843,589.8032305992203,399.3313123740828,15.238282072115188,66.0047408718481,15.988819457101417,1.3042549975001836,5.486903349327922,0.13627439741570205,280.7587203853193
Run 5281,331.51467864239663,719.8017030538849,130.54268966689776,13.11397731544101,64.29816715102683,15.933780418819243,0.3390248139527985,9.036935029552978,0.38953687376551327,276.95004885086473
Run 5282,213.93706452985185,383.3050744824475,397.6703721404055,22.30832434615502,68.77570634768102,26.331828590514498,2.5572377633323904,10.131623695430633,0.3592397354278706,280.94487179353257
Run 5283,294.2468819938034,932.9850098380057,492.3938185032496,21.618901599099015,59.467592030837665,27.905868343783514,0.1048205987551617,5.638655355619417,0.10453889901333918,277.47518340594587
Run 5284,228.4146816235027,925.1001409610649,151.10401832332744,27.153920679520095,65.00093467403802,19.591104475325647,0.3816198401891905,4.067404930603121,0.4282617951131018,277.40995948923637
Run 5285,439.4273516485771,668.6860518712749,367.0186935953434,21.56971904759523,69.32498075506943,10.516599125403292,0.18863252923368123,10.369452997427292,0.44175659910855514,277.4273888888341
Run 5286,145.43407610590492,300.83189989932106,195.71342942661192,16.12497067668104,84.23025908753584,26.28946496600522,1.9764496433021859,5.033823085879707,0.20350133343879012,281.20567445855113
Run 5287,301.68094291974575,364.70263726002435,67.08586035122748,20.414858054140073,53.97848462687729,28.767827118921083,0.819426662515694,7.45736748478534,0.1987054509878024,275.52919201554744
Run 5288,327.12526968842127,720.9795403948718,305.9478550464887,10.588024983220087,74.05592498455275,13.578139141938834,2.7290234391198807,9.879180898385236,0.17452910875352826,280.5049447129968
Run 5289,139.58420736553305,802.8111783976311,69.67091378181253,24.00579994005726,59.19349698061555,26.35610375530296,0.7170918631348843,6.803295484438009,0.4338317772957757,273.8856386793103
Run 5290,167.34401770341236,970.5101883905015,240.71171832555336,11.009726178705279,84.14684291961096,21.292821690670923,0.33901995135708773,11.794536559591013,0.3558287877984232,275.06350666788194
Run 5291,327.03227961879963,895.878816024352,143.1683126461989,14.07679637194093,80.90243384141857,17.12541628753,1.0197471733437689,10.419462442631389,0.2936068883137489,278.8778956869499
Run 5292,57.40483897809979,321.29140491964756,205.1311832562975,29.1643154756591,71.03415754393666,16.480956184193502,1.4524410381609874,8.634087822318477,0.3423708264714734,278.12990127937803
Run 5293,499.67398048989736,349.20957756906904,437.0268816962769,26.39515067461864,69.41495430711402,26.380667668586977,2.105597843656874,4.827267939339119,0.23979583186188416,278.582835143888
Run 5294,364.28123557587264,810.7070240226141,114.13962397699464,19.7905413599635,66.24579183127756,10.699948415978614,2.6151774198297293,6.775924837591984,0.26613518025246347,280.13630303837505
Run 5295,453.8900859470176,773.3232159394379,110.19454961103045,18.378379440761808,74.38342404246248,19.42175268114452,0.09846017299400633,7.883330450885583,0.42572890260418117,277.4808091957188
Run 5296,257.7269956602404,307.0706008537089,159.530181245326,18.568786441946266,70.21374711900215,14.121042523005965,1.639791329070004,10.868989125189591,0.1292071799742258,277.5801559698615
Run 5297,382.2357110342524,378.64331378860817,265.32028961793003,11.230466774822506,74.31167724853303,10.55479530783802,0.19154374751293513,6.487290431448527,0.4522153245283361,279.5256164699687
Run 5298,124.53989018695061,951.486437550733,244.336456456681,25.952038599832576,78.8320223967884,10.025731607363813,0.22099975430965124,7.839836790499639,0.34093137114763883,276.2621302675469
Run 5299,366.3148551978338,418.1793433978625,94.8749992334892,23.523295335752007,57.631001191408416,21.857549491735412,1.2697285466960444,9.996668119920287,0.4355308053850141,275.97796166876117
Run 5300,244.44352715459584,698.0340471027805,322.2754699683049,16.077311999159466,51.48953718754655,16.649566710357902,1.4472125017621358,7.674446258996123,0.40329892612143714,275.76807214048955
Run 5301,249.08688266009477,913.4956796043166,123.76873680961113,12.308446389376982,75.46149281973456,18.97670475731603,1.3467910242016916,9.588216622142847,0.12672604817471922,278.6781075319801
Run 5302,106.22519125671556,812.246316012173,188.24002577183552,21.137339546157776,81.97264037938636,13.687995903446847,2.9051189616868576,5.205894682822172,0.14380359572170542,277.88896523931663
Run 5303,393.3221755338568,580.8576421373127,391.505631171289,27.67086123425755,85.3828915135673,24.983172578955337,2.189611079753522,9.957284691318858,0.2694806633124355,279.63069042901805
Run 5304,156.81795286402192,858.1101608495837,244.25847898047752,18.10299413977878,83.22910773966765,15.57981652766921,0.5496669080089107,11.499323863621449,0.3510655544735566,279.19220555380855
Run 5305,498.0710090686999,830.9145677767701,168.97346617883557,26.116016751191186,75.43529523983881,22.032964196043352,0.6995780178066956,10.342002424366157,0.24503100963941682,281.11156136722707
Run 5306,179.2075528952914,318.27970168182503,110.87641337169606,17.575529115111525,88.94187766966448,29.532547913071433,2.9026603272676206,7.121402468842115,0.15156970086371524,280.88895499651386
Run 5307,241.09616374558604,538.9776380654041,432.6931278773156,11.384780743655327,64.37656734231766,20.409217326071236,1.9290794142883745,6.026879019820416,0.25126418570442033,277.9095915150202
Run 5308,268.7987402394832,779.6421345117872,224.03409237356564,15.807975534372378,66.46111260461126,18.965691939859134,0.8105388869777789,8.277282993644095,0.42908086409843227,277.3742507822776
Run 5309,436.4985135103755,495.8620012016414,318.036687382426,28.598714297439066,71.38550867761747,18.8309778391759,0.01293434349871947,4.541297683156784,0.45898006286415527,278.01275209080217
Run 5310,237.68951737843346,468.2724772020457,67.84464987643076,20.776082561749615,85.60603820399324,18.75865333745505,2.464609550385145,4.501387969562577,0.31938666556234885,276.29531649472284
Run 5311,127.44088752939241,813.754372338476,464.64367971295013,25.839943705305807,72.2451326553858,25.733854129829155,0.13916228979076506,4.05573553600257,0.2928491453024279,279.44351118534655
Run 5312,434.4227345197579,948.9020528568055,434.42205988570083,25.864237124063816,55.72324161099125,26.913417282246698,2.2471816796180177,7.663814845189317,0.2324606377975989,274.7287781537035
Run 5313,200.4347604084745,913.2246930264128,363.672574375821,26.262625612685785,56.30502937537569,12.284951066809704,2.851385531316585,5.175978491913841,0.13891956277227024,279.46813942859654
Run 5314,370.03249379672667,640.0463205335291,411.96033590980994,14.276146701366466,81.54734249934873,12.675023176551623,2.9715719003974628,11.687406335964564,0.1458835446887505,274.8716148081307
Run 5315,107.1952475675545,407.1964242474952,474.73444199212355,21.227067203817587,64.27106464533905,13.801020441320063,2.45474425894405,11.652930363816527,0.19668561005690433,276.7157628667755
Run 5316,179.59743554649197,997.4114613234053,135.36248039653088,28.5886539530118,85.35953713510193,23.580951767492294,0.9646273982362927,6.451122813018237,0.405619859254269,276.5895299845328
Run 5317,184.46842617387776,429.3735041758641,362.5214970265638,25.413163030329443,74.83549793269867,22.879976329818653,1.2311056733067884,5.065943343738682,0.31860035898668665,276.85343392833624
Run 5318,496.5474430020568,857.1028160247383,112.89015821817429,23.763611589445517,81.25604814184825,12.367341474367171,0.7327203104467074,4.05475876075467,0.21449568120603715,276.14017968460706
Run 5319,232.43984299205042,572.5952729787689,424.5871134930479,20.05486654479784,59.53247077115046,11.575718907514233,0.5452079736941369,7.663565128128676,0.17280661844900447,277.88819946705416
Run 5320,465.027049386567,954.3174268763297,261.4083443548483,14.644104912241037,51.76156583712178,13.353229734004646,2.427576230830446,4.6768119948459645,0.16294890050105348,278.0466399926086
Run 5321,278.63437742873134,947.7429885989437,369.7014382576973,11.81498236276804,86.7829399948168,23.95346884735405,0.05050083291086738,5.612238928887093,0.3436716645179487,280.7336706548044
Run 5322,431.02749859785314,707.0611820732638,233.06878228647452,14.461422201737225,88.59882027857938,19.35864879910056,2.736090269182964,5.871995001877044,0.37594706650789145,278.7895428472885
Run 5323,462.2664694192146,437.94428275840335,241.6924088860339,19.010250383188346,62.94037550199603,18.08764235287793,1.1853165104231806,7.924960907667017,0.3368098015102886,278.6124103506781
Run 5324,430.9739885468906,529.0107665871847,113.86703649228313,21.290803696253292,78.79104499234295,17.661784785256252,1.2660172342249236,7.282503792290763,0.4162888403330035,277.72189262839424
Run 5325,304.8883713479295,650.0087234260759,482.67580278504954,18.71015081095954,51.59149214924046,16.241130124405302,2.112404016160121,5.8620643310270335,0.27280661345808715,279.27845748602175
Run 5326,371.6691082152038,777.7997490573189,399.1783719160485,10.159150176354286,55.445547763707935,15.871790465151072,0.4323527899541111,9.689045245858285,0.37153965003039136,279.8893707709517
Run 5327,222.98298140975112,859.8459487604688,199.3799286577425,24.182763821348175,69.49629660889704,13.714310028285567,2.681045361787431,10.201430673454075,0.34131111400201003,278.8680567067596
Run 5328,101.62006559791824,745.3003512345683,304.5526281473318,16.677784906077015,88.93395581630628,10.286658888917762,2.202131602791926,7.098967149000318,0.4785167283231013,279.44222678733627
Run 5329,128.95051528929307,849.103354777557,50.6675923528428,27.528475285803943,77.6760306719838,22.66135070001641,0.06418625780607345,7.652212679222301,0.22359591647361565,278.7896856091379
Run 5330,67.56465611929825,488.7874030886497,284.090373517023,29.95049759153907,50.19132610344697,12.088265208260454,1.375049491795366,5.87246596889162,0.4867290720487738,279.92610212388547
Run 5331,208.74507744017038,663.0787198970222,499.2768229272787,21.213179302605422,84.41948732507424,10.276437507568644,0.25055466544421934,8.83196243981161,0.11131835366181836,281.9153389501414
Run 5332,98.38452439447701,936.447310048362,184.06645807159165,11.784781272330045,58.98488793434598,26.757819016769332,2.4482881884226257,5.531018562502363,0.37952364369636504,279.2026742947058
Run 5333,103.83498075811019,805.39444735945,178.55434475386318,14.896994631455788,82.44146759180788,29.613519927849744,1.4648286488182092,8.305758417855012,0.4581482915626427,277.5878223939316
Run 5334,326.45859007443784,477.784241605952,494.8572440245804,15.631041776486462,51.75704273703724,22.13746696233794,0.6947256904644202,8.402186617376852,0.48020591746652574,280.95087137414623
Run 5335,62.11265047219987,457.9690661174297,270.9871869495131,29.042078329442813,75.6926060495971,29.264673997696452,2.470904224586698,7.852251382126375,0.43731090334992595,277.37148738432154
Run 5336,180.03033144899638,841.8020227656384,126.62330735976256,13.800207064799704,84.48978313302652,17.69026430010113,0.2047687672502846,8.509862449355083,0.39673756194556453,277.1218005375066
Run 5337,269.5982324636906,697.532139449383,350.1136890619961,12.913666314151897,65.18258496870973,25.65112704777984,2.8313417898003697,6.522333226260657,0.31538600269465805,276.9995331630258
Run 5338,358.2203090286652,403.7753943760322,230.64828280221437,26.85734384812653,59.10561006599675,28.313080208425113,2.280743490076908,6.26986561113255,0.4673005422877725,279.1278265773467
Run 5339,442.5387417287431,795.0611723685289,76.75246851674245,16.603376516384856,63.19939492131601,27.997763193205557,0.9537501579558753,7.645461731924819,0.4025046569238603,278.1013637837287
Run 5340,269.6832326434234,771.2109780161488,479.4919417157216,23.307633918022198,59.11911018982497,22.059454376982142,0.29668230025231146,5.595304759910161,0.2859901417945683,276.76543097300777
Run 5341,489.6255261342215,793.5006882172789,306.3363835989467,20.951601499453112,73.4034033141058,27.931079145416216,2.6732899571628916,5.126255717632806,0.3385799324327463,276.1678322141995
Run 5342,52.284325641506136,502.736910690665,123.30970173658228,11.982165003833599,60.95221379471629,23.70472663224772,1.8223629373138288,4.562394703899566,0.37330172520061367,279.63970268732453
Run 5343,166.62802813759342,356.2963859921075,286.7519580778128,29.88211677093466,72.5201766444134,19.589238368090278,0.6491014175547057,8.950758514788138,0.14855799312954746,279.4630317055274
Run 5344,400.93808547752116,931.2848477941011,129.9995990418488,10.331900400385813,66.19505484158341,27.75009678516717,1.5372849322476125,6.369760001296048,0.26144501111496826,275.708689211997
Run 5345,350.99429676864037,905.5576696688565,444.24070573928924,19.657721269335635,86.2271367308514,29.54015343159679,0.09282743039617225,11.802565525462725,0.30495053073244704,278.5586285928204
Run 5346,146.23027483028235,754.5842887253357,298.11041455666236,28.41964056247785,64.58526479142071,20.541404668889157,0.9800352630252188,5.575710770163043,0.14102885278447863,279.58715780837565
Run 5347,203.4351317964281,584.064894700479,112.22410624804853,15.698498408773593,79.27051682303232,11.394222442513858,0.029792141696343255,7.336477158205578,0.25758064880536713,280.95725486641646
Run 5348,176.38265506292183,408.8152662245084,479.9125011310071,19.040996403088496,82.24031638326323,17.19339429215063,0.3695364509749137,8.337134678227383,0.1501869832945172,276.951858647904
Run 5349,311.99645475334984,672.2725328269237,176.0215705138895,16.256323485392684,74.88480927224849,22.426046744196956,1.2037125943685973,8.285000922499176,0.457824695122929,279.7493355190883
Run 5350,198.6640318715535,417.44812220201004,189.33809879733647,26.470604326678973,87.21187075391828,19.041547581731496,0.0017628088363114136,5.384057512786651,0.3115218897661498,276.7430076641906
Run 5351,62.68196779138053,373.55284753250686,320.1786456281854,15.120158036108647,70.3723223896975,19.23178745155011,0.02987447071144622,11.908138194984073,0.12348195423776837,276.0747058512887
Run 5352,220.31525262773084,602.1177383142685,266.04355566041096,29.672805293503487,87.63324879145141,27.21371294219943,1.9357898336007873,5.049642202096174,0.12631570019452276,277.80427667388255
Run 5353,115.3947454437241,990.7771031687718,67.36318714353226,22.82722038427634,51.610800943106874,26.1660680553447,1.1642626622954424,6.628223756068749,0.2844968757310023,280.4086351773073
Run 5354,222.74377308252699,405.7427957808005,470.9985546451934,11.88940017945826,53.774729991046925,16.045604355423578,1.1105979487275823,6.256588078054454,0.23311250908796294,277.96511151993957
Run 5355,251.3301590537377,303.22300331957075,389.9749912347036,16.31741140631245,85.48270797358327,23.48459308558276,0.5581864523640008,9.129554959156692,0.3383679091166478,278.4913367704135
Run 5356,323.62383373579235,528.3613893348538,109.50882237556091,23.5765040676242,59.473908680927664,10.49209454575436,0.14343617811879328,7.35213823422844,0.353131648382233,278.5108970546218
Run 5357,225.77193850567465,328.2979774288103,258.05013112354175,25.71952960827481,77.9690380567731,22.75203480975067,1.8075831235732407,9.234160108533029,0.1809788971998535,278.96673893837203
Run 5358,78.06766458022202,305.5755478014851,113.45198254158755,29.02911444868673,54.866099049250536,12.948772546551957,1.0666057659207642,11.311878109393355,0.4114345277016115,277.05552768832246
Run 5359,86.87544115206319,376.7326466312145,174.52996440403786,16.29071331441864,54.55535777150724,13.284535940046545,2.735075480625182,8.400206897487513,0.3449096709420526,280.6653776324113
Run 5360,390.09111082746784,989.5555361180486,140.8063895954025,11.397721157339989,74.73142880495575,12.772191244031973,1.892189494689521,8.999557930464107,0.2502465970104029,275.5036274860618
Run 5361,376.4531831076869,804.2421516386114,262.98952802500503,24.197285054255318,69.19272638673574,21.701917681976433,2.5614178268815344,5.222691994575988,0.1684960914958501,279.8025592608092
Run 5362,212.1662623627108,369.75677140593734,282.47762574445767,24.015975721892737,85.09569644435433,25.668405572703605,2.2487353652391078,4.960869382785427,0.3104323712057606,276.53366173418635
Run 5363,369.079649703917,554.1942569557665,483.6539685177719,29.526660618872988,83.70763077358916,20.84936222967849,2.176669841519568,10.281784120133494,0.22175932701729734,275.71409211349106
Run 5364,257.59599781306645,844.8195584446837,339.12778258443285,19.249095138533477,55.13640446825471,23.335138461948873,0.15862371979109613,6.248716981824996,0.3598234611132348,279.7939854893849
Run 5365,255.49330504939465,931.0101305014932,151.08004640769087,12.955491442299682,73.99503466369963,21.21263983887843,2.092656180930011,4.3420610594086835,0.2823182436454215,277.40711679867985
Run 5366,310.9282762433307,472.007066272884,427.01349657529,11.187164072283931,82.52028992904958,24.829560818046616,2.045829585733382,10.223907927773567,0.33038049503619693,280.1417348995457
Run 5367,208.55753143335448,993.9741956172545,352.79229975828014,19.092401202577395,79.89728025309202,29.93921920161505,2.274623611107345,9.408344626049661,0.48322697006953685,278.4647481084892
Run 5368,261.5951913280651,542.2202472907118,426.98427866949226,29.161224370612306,75.24417602610227,19.720472704518443,1.4485502895000884,5.675447455608892,0.17887924303177782,279.67568374159066
Run 5369,442.165319303959,387.647675323738,165.89840034397827,10.440147861244785,79.25325975382128,16.8380418339766,1.422949661103778,8.531063950758547,0.1076173440544661,274.34922984027224
Run 5370,176.72272239347873,978.0737085264088,218.2579066678247,12.336959494592046,52.60177131794776,19.933127074354445,0.37364902611858297,8.337885638251118,0.2990983812107829,279.5869787893853
Run 5371,176.34947465710025,744.7464059854783,151.69725564643812,19.6319542381213,72.9446709407072,10.327576681539107,0.7113329524702641,6.417201463780786,0.42106714999122885,278.17749386433644
Run 5372,422.21351300391615,408.54967728493943,56.1171816416197,13.66749059874702,71.99725134190032,20.880954043425305,2.686544195364653,7.0392737830686505,0.4218942419236025,276.91719482768923
Run 5373,420.3033075340726,952.6184585375444,472.98142753007903,22.33737153419722,81.70642397500525,28.393910567710428,1.7498787510691418,11.858921577487974,0.23631670305917352,276.6089491003114
Run 5374,285.139105177714,533.5494214498253,414.3942679951212,14.476862085429865,55.20427211761352,12.45943256431082,2.238890948211032,4.157896194677953,0.3640035882444145,280.98318708433885
Run 5375,414.0595921009182,549.5449093438016,296.261501005533,15.450155898652776,52.06670953478654,26.385540929318193,0.6977874120751789,4.232926866095654,0.19203496472900344,273.62614375577476
Run 5376,434.97752582441973,325.5650017821698,442.0709398837859,22.316632252049075,69.20010756051904,22.07961689513479,1.8069325734262436,11.91711816667237,0.38343734408376395,279.9967201266713
Run 5377,397.1332615484581,867.8869451522963,146.83328358119155,21.985676241265452,59.11490247077241,11.07447250936302,2.675002850673319,9.38576708996696,0.17562757072831214,277.44756735862535
Run 5378,407.6647415188049,695.8769909106468,463.9211611531597,17.020195775721348,70.88677026448592,17.640257455631662,0.16387205911166824,5.1965255884253265,0.2843949779346855,278.31220918421565
Run 5379,192.93787619510448,746.7558607967189,140.13910451224655,15.24535659385251,72.0609428888234,10.464252459857493,2.983617077520661,5.403604418629781,0.3738430582366691,278.91463496113295
Run 5380,120.91283773683318,833.0734974202813,326.8977721350381,21.030412342278808,68.1385266181085,22.554321429975257,2.115753568355483,7.464291803964995,0.28040796909996224,277.9398114639301
Run 5381,106.54833575647237,388.3894141106249,490.3490940210153,28.388384910658708,66.47715132029998,19.564216085758883,2.5323882879667092,8.157771993804166,0.39937583008347444,277.5901925573943
Run 5382,420.3446021037677,721.9997368406259,308.9586963911508,24.63458138746056,68.49367394412099,14.215568070886885,1.6194609495961383,6.669510143062215,0.25726511457878687,277.82139823312053
Run 5383,126.11823850306206,982.2313053157479,342.31749755126845,25.605066908790725,77.00317167630874,18.96279757772545,1.0174443111188214,5.283920136309197,0.3991617378080987,278.8638568167274
Run 5384,306.2496955864716,402.6896529938574,170.74178214687325,15.022956102146756,77.52541679431627,12.809558606490583,0.9769021045528666,6.385210514513803,0.13032542269040853,278.0326360833677
Run 5385,400.4519742888985,875.5792018978683,347.47609091111093,27.2340124913906,81.82817974517351,14.056253122861467,2.588015281611536,8.709826846977599,0.3621400205038864,281.4279135070793
Run 5386,117.52932341935869,487.4877089632262,126.28483861929566,13.170201614389434,57.37676620260422,14.654284760719907,2.2928765335788643,7.657829764318902,0.15548746733300456,277.30034635887597
Run 5387,363.92304196681255,309.6710525697686,106.66327443028985,18.986760882031845,63.320182630417186,26.838393148937723,2.595760297480058,9.379201176610145,0.4445687783139932,274.20581408262973
Run 5388,178.993136702081,861.5548804239196,300.3602579155976,17.873306530551773,61.19890907528434,28.72567292646734,1.0125944238911337,8.587994461124525,0.19550626108419156,277.947731026722
Run 5389,300.3698346310186,856.9963008029272,488.84929233971866,20.90761321030896,76.45294234857928,26.42989804940061,2.423328162607552,8.556837024666766,0.24012984234507898,278.51709587754306
Run 5390,265.8000232625119,663.6927274901025,217.91468259656963,29.839042811866324,65.3683456345834,10.819219446166395,1.2710098081384207,10.047349156050526,0.4384190810395917,277.44509215740806
Run 5391,412.14996947009394,822.997283374102,198.4518245393737,23.784611479000972,73.13704796996282,26.0709604532195,2.288996666634338,7.889423235544788,0.1529622810720652,276.01004708681626
Run 5392,133.9143319585935,853.4397864724574,494.1886623340052,12.63517864208902,72.76860020780634,23.654967234990657,1.6099240445197585,10.590350480056257,0.37948506121133585,281.5868250849969
Run 5393,462.85121373747756,346.04054609923253,144.84789529572546,15.561702779515745,58.68270485236332,27.486360019536114,2.222563730637169,4.53421040109658,0.18502842451697862,278.4604683509527
Run 5394,384.80148617772255,601.5932486769896,476.8081604299219,11.761241132405221,59.50103040081448,23.908096855454552,1.8587382334041158,5.899434231503308,0.19344245586721126,277.7216871521202
Run 5395,416.9978269839826,968.5956585873575,139.14436343435523,26.80692084441806,52.6403757384108,14.817685278861388,1.2525268061339792,11.338544825834223,0.25236639085315027,278.2013610018153
Run 5396,115.51674068623879,875.8883406588591,169.77386146916425,18.509127005081815,86.14505600325359,27.329342147411467,2.4493205428929157,7.337229998040761,0.2402273099575851,280.05039446815834
Run 5397,348.2111688217644,996.6895076920824,256.610001939055,19.381103188041447,56.57767761852892,20.41007933584714,2.632659217569211,8.026918874989995,0.48366946452443815,281.2502656975042
Run 5398,344.39526581080946,505.8385024379842,274.0955114768575,15.913191896341239,54.1503049265141,19.804258811466198,1.1696970251699539,11.411652418304266,0.11142039455848868,276.4526787367016
Run 5399,377.450373396893,939.1696906545016,120.56052105634944,26.364910517479952,86.54433029077599,29.69896401839529,1.347402382528649,10.80830773051283,0.43805837340238807,279.49959273214034
Run 5400,77.4309159896769,336.5924511053712,433.31275090299084,25.449507095048695,78.98462257093628,24.89183887252171,2.393504384549854,6.1380032333269,0.15441877894775466,278.7543467745492
Run 5401,416.44227344957295,840.7296071928881,144.49853205161787,18.33044343399535,82.17470919589599,11.313701949571291,2.5517756291071523,4.3251418941797795,0.34387409322429124,275.8602408117762
Run 5402,205.32366644521534,747.5167390756201,497.8464874046002,12.371300049175662,52.555981974244,11.953852781214467,0.6769765747580219,6.19100114209383,0.24231270187001921,278.9662132606771
Run 5403,274.1108887926407,550.4338165786118,155.74913475596392,15.427599392377939,87.81111771086586,28.17696319027894,1.213207151782091,6.956870100585857,0.1661929913470213,280.4976856814795
Run 5404,446.33153764206133,661.2434282192944,369.65743568836535,14.297241551845838,71.59590796172171,17.434671153914383,2.998450835206188,7.932244223806204,0.4345508356677289,277.4720223175623
Run 5405,405.07606501382804,698.1491423427574,474.24932422488064,17.4248511985683,52.51878215064646,10.884269708019252,2.5177758946858955,10.128758839327173,0.42686515560253024,277.7615345926453
Run 5406,235.9515127855782,344.3484482179176,79.79361723527857,15.58566200604416,78.09966860208675,19.885366775174106,1.5756444006783437,7.748612203133248,0.4905230528633605,276.537211936951
Run 5407,115.16666136366474,889.2300250711731,107.73154664587312,12.578232350252867,80.78489211761178,10.599545723277169,2.629170417029105,5.327542497924199,0.4861838032293605,280.2064106788717
Run 5408,342.95874046290135,727.9435117046902,102.29310666150818,11.49774915512738,67.64949247542897,15.485524695686674,2.7356467361573875,7.028713690762918,0.23399250322276696,279.4558084552099
Run 5409,348.8187326959645,565.9139360404815,269.05894010621626,19.72944848128079,68.51779726842997,26.03951081355124,2.263425104034013,7.3315134029647595,0.3822885449925806,276.6450065733268
Run 5410,252.44209908589525,709.2744134564659,51.25587525087855,24.57434723390944,89.81146234610299,27.207708151158577,1.047889738312021,11.388580631292974,0.3802980147633198,277.21160711186917
Run 5411,332.8375093498379,722.5714730185746,327.5737127686114,19.024365243973428,51.34112167571707,12.571445713537484,0.02205871000656756,11.90801853986121,0.38137415157551546,279.45811464280166
Run 5412,486.0811125667847,351.51667854802156,116.96505849166317,27.903161895633716,88.51600250861142,18.235172424089967,1.2515507580134195,5.080094969449855,0.23278362886675713,277.4726682557096
Run 5413,269.25979958294147,573.1785600833659,326.352806977775,18.80421697982824,66.10191314760401,27.123711911152782,1.98128843079021,7.130752216330893,0.19879813251279543,280.24990793988604
Run 5414,395.7617001831851,965.751038349513,286.2439332804595,27.92106586397899,66.6366128562658,21.964464518654964,0.9626712464092548,4.299401722195101,0.32467853096188803,279.85797968501635
Run 5415,449.11536019220347,792.2745575709539,115.63166808915756,10.844807356404313,50.41930730538516,28.458933795507704,0.3133729756331002,8.236725449077106,0.13377468320305683,277.2028187490799
Run 5416,310.5241092669654,892.7235376868858,202.72285905941501,26.497045789893974,55.507541720163395,11.70369844307386,1.7576693296257395,6.552263902587129,0.4326476695564774,277.5749260207381
Run 5417,127.32218596177593,439.83233190047764,297.72539027651817,12.215945659589686,55.68044011812801,10.084964312522617,0.13719027278867113,9.916926698931729,0.10785616906506057,279.3228574746728
